season_id,team_id_home,team_abbreviation_home,team_name_home,game_id,game_date,matchup_home,pts_home,plus_minus_home,team_id_away,team_abbreviation_away,team_name_away,matchup_away,pts_away,plus_minus_away,season_type
12020,1610612741,CHI,Chicago Bulls,0012000003,2020-12-11T00:00:00Z,CHI vs. HOU,104,-21,1610612745,HOU,Houston Rockets,HOU @ CHI,125,21,Pre Season
12020,1610612757,POR,Portland Trail Blazers,0012000005,2020-12-11T00:00:00Z,POR vs. SAC,127,25,1610612758,SAC,Sacramento Kings,SAC @ POR,102,-25,Pre Season
12020,1610612766,CHA,Charlotte Hornets,0012000006,2020-12-12T00:00:00Z,CHA vs. TOR,100,-11,1610612761,TOR,Toronto Raptors,TOR @ CHA,111,11,Pre Season
12020,1610612759,SAS,San Antonio Spurs,0012000008,2020-12-12T00:00:00Z,SAS vs. OKC,108,-13,1610612760,OKC,Oklahoma City Thunder,OKC @ SAS,121,13,Pre Season
12020,1610612750,MIN,Minnesota Timberwolves,0012000010,2020-12-12T00:00:00Z,MIN vs. MEM,105,-2,1610612763,MEM,Memphis Grizzlies,MEM @ MIN,107,2,Pre Season
12020,1610612739,CLE,Cleveland Cavaliers,0012000007,2020-12-12T00:00:00Z,CLE vs. IND,107,3,1610612754,IND,Indiana Pacers,IND @ CLE,104,-3,Pre Season
12020,1610612762,UTA,Utah Jazz,0012000012,2020-12-12T00:00:00Z,UTA vs. PHX,119,14,1610612756,PHX,Phoenix Suns,PHX @ UTA,105,-14,Pre Season
12020,1610612744,GSW,Golden State Warriors,0012000011,2020-12-12T00:00:00Z,GSW vs. DEN,107,2,1610612743,DEN,Denver Nuggets,DEN @ GSW,105,-2,Pre Season
12020,1610612749,MIL,Milwaukee Bucks,0012000009,2020-12-12T00:00:00Z,MIL vs. DAL,102,-10,1610612742,DAL,Dallas Mavericks,DAL @ MIL,112,10,Pre Season
12020,1610612765,DET,Detroit Pistons,0012000015,2020-12-13T00:00:00Z,DET vs. NYK,99,8,1610612752,NYK,New York Knicks,NYK @ DET,91,-8,Pre Season
12020,1610612757,POR,Portland Trail Blazers,0012000017,2020-12-13T00:00:00Z,POR vs. SAC,106,-15,1610612758,SAC,Sacramento Kings,SAC @ POR,121,15,Pre Season
12020,1610612741,CHI,Chicago Bulls,0012000016,2020-12-13T00:00:00Z,CHI vs. HOU,104,13,1610612745,HOU,Houston Rockets,HOU @ CHI,91,-13,Pre Season
12020,1610612747,LAL,Los Angeles Lakers,0012000018,2020-12-13T00:00:00Z,LAL vs. LAC,131,25,1610612746,LAC,LA Clippers,LAC @ LAL,106,-25,Pre Season
12020,1610612737,ATL,Atlanta Hawks,0012000013,2020-12-13T00:00:00Z,ATL vs. ORL,116,9,1610612753,ORL,Orlando Magic,ORL @ ATL,107,-9,Pre Season
12020,1610612751,BKN,Brooklyn Nets,0012000014,2020-12-13T00:00:00Z,BKN vs. WAS,119,5,1610612764,WAS,Washington Wizards,WAS @ BKN,114,-5,Pre Season
12020,1610612766,CHA,Charlotte Hornets,0012000020,2020-12-14T00:00:00Z,CHA vs. TOR,109,-3,1610612761,TOR,Toronto Raptors,TOR @ CHA,112,3,Pre Season
12020,1610612762,UTA,Utah Jazz,0012000024,2020-12-14T00:00:00Z,UTA vs. PHX,111,19,1610612756,PHX,Phoenix Suns,PHX @ UTA,92,-19,Pre Season
12020,1610612748,MIA,Miami Heat,0012000021,2020-12-14T00:00:00Z,MIA vs. NOP,92,-22,1610612740,NOP,New Orleans Pelicans,NOP @ MIA,114,22,Pre Season
12020,1610612750,MIN,Minnesota Timberwolves,0012000023,2020-12-14T00:00:00Z,MIN vs. MEM,104,-19,1610612763,MEM,Memphis Grizzlies,MEM @ MIN,123,19,Pre Season
12020,1610612739,CLE,Cleveland Cavaliers,0012000019,2020-12-14T00:00:00Z,CLE vs. IND,116,10,1610612754,IND,Indiana Pacers,IND @ CLE,106,-10,Pre Season
12020,1610612749,MIL,Milwaukee Bucks,0012000022,2020-12-14T00:00:00Z,MIL vs. DAL,112,-16,1610612742,DAL,Dallas Mavericks,DAL @ MIL,128,16,Pre Season
12020,1610612758,SAC,Sacramento Kings,0012000027,2020-12-15T00:00:00Z,SAC vs. GSW,114,1,1610612744,GSW,Golden State Warriors,GSW @ SAC,113,-1,Pre Season
12020,1610612745,HOU,Houston Rockets,0012000026,2020-12-15T00:00:00Z,HOU vs. SAS,112,14,1610612759,SAS,San Antonio Spurs,SAS @ HOU,98,-14,Pre Season
12020,1610612755,PHI,Philadelphia 76ers,0012000025,2020-12-15T00:00:00Z,PHI vs. BOS,108,9,1610612738,BOS,Boston Celtics,BOS @ PHI,99,-9,Pre Season
12020,1610612760,OKC,Oklahoma City Thunder,0012000029,2020-12-16T00:00:00Z,OKC vs. CHI,103,-21,1610612741,CHI,Chicago Bulls,CHI @ OKC,124,21,Pre Season
12020,1610612756,PHX,Phoenix Suns,0012000031,2020-12-16T00:00:00Z,PHX vs. LAL,107,-5,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,112,5,Pre Season
12020,1610612752,NYK,New York Knicks,0012000028,2020-12-16T00:00:00Z,NYK vs. CLE,100,7,1610612739,CLE,Cleveland Cavaliers,CLE @ NYK,93,-7,Pre Season
12020,1610612743,DEN,Denver Nuggets,0012000030,2020-12-16T00:00:00Z,DEN vs. POR,126,31,1610612757,POR,Portland Trail Blazers,POR @ DEN,95,-31,Pre Season
12020,1610612742,DAL,Dallas Mavericks,0012000036,2020-12-17T00:00:00Z,DAL vs. MIN,127,-2,1610612750,MIN,Minnesota Timberwolves,MIN @ DAL,129,2,Pre Season
12020,1610612758,SAC,Sacramento Kings,0012000038,2020-12-17T00:00:00Z,SAC vs. GSW,105,-8,1610612744,GSW,Golden State Warriors,GSW @ SAC,113,8,Pre Season
12020,1610612746,LAC,LA Clippers,0012000037,2020-12-17T00:00:00Z,LAC vs. UTA,105,-20,1610612762,UTA,Utah Jazz,UTA @ LAC,125,20,Pre Season
12020,1610612745,HOU,Houston Rockets,0012000034,2020-12-17T00:00:00Z,HOU vs. SAS,128,22,1610612759,SAS,San Antonio Spurs,SAS @ HOU,106,-22,Pre Season
12020,1610612763,MEM,Memphis Grizzlies,0012000035,2020-12-17T00:00:00Z,MEM vs. ATL,128,22,1610612737,ATL,Atlanta Hawks,ATL @ MEM,106,-22,Pre Season
12020,1610612753,ORL,Orlando Magic,0012000032,2020-12-17T00:00:00Z,ORL vs. CHA,115,-8,1610612766,CHA,Charlotte Hornets,CHA @ ORL,123,8,Pre Season
12020,1610612764,WAS,Washington Wizards,0012000033,2020-12-17T00:00:00Z,WAS vs. DET,86,-11,1610612765,DET,Detroit Pistons,DET @ WAS,97,11,Pre Season
12020,1610612740,NOP,New Orleans Pelicans,0012000043,2020-12-18T00:00:00Z,NOP vs. MIL,127,14,1610612749,MIL,Milwaukee Bucks,MIL @ NOP,113,-14,Pre Season
12020,1610612760,OKC,Oklahoma City Thunder,0012000044,2020-12-18T00:00:00Z,OKC vs. CHI,103,-2,1610612741,CHI,Chicago Bulls,CHI @ OKC,105,2,Pre Season
12020,1610612756,PHX,Phoenix Suns,0012000046,2020-12-18T00:00:00Z,PHX vs. LAL,113,-1,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,114,1,Pre Season
12020,1610612761,TOR,Toronto Raptors,0012000040,2020-12-18T00:00:00Z,TOR vs. MIA,105,-12,1610612748,MIA,Miami Heat,MIA @ TOR,117,12,Pre Season
12020,1610612754,IND,Indiana Pacers,0012000039,2020-12-18T00:00:00Z,IND vs. PHI,107,-6,1610612755,PHI,Philadelphia 76ers,PHI @ IND,113,6,Pre Season
12020,1610612738,BOS,Boston Celtics,0012000041,2020-12-18T00:00:00Z,BOS vs. BKN,89,-24,1610612751,BKN,Brooklyn Nets,BKN @ BOS,113,24,Pre Season
12020,1610612752,NYK,New York Knicks,0012000042,2020-12-18T00:00:00Z,NYK vs. CLE,119,36,1610612739,CLE,Cleveland Cavaliers,CLE @ NYK,83,-36,Pre Season
12020,1610612743,DEN,Denver Nuggets,0012000045,2020-12-18T00:00:00Z,DEN vs. POR,129,33,1610612757,POR,Portland Trail Blazers,POR @ DEN,96,-33,Pre Season
12020,1610612764,WAS,Washington Wizards,0012000048,2020-12-19T00:00:00Z,WAS vs. DET,99,3,1610612765,DET,Detroit Pistons,DET @ WAS,96,-3,Pre Season
12020,1610612753,ORL,Orlando Magic,0012000047,2020-12-19T00:00:00Z,ORL vs. CHA,120,3,1610612766,CHA,Charlotte Hornets,CHA @ ORL,117,-3,Pre Season
12020,1610612763,MEM,Memphis Grizzlies,0012000049,2020-12-19T00:00:00Z,MEM vs. ATL,116,-1,1610612737,ATL,Atlanta Hawks,ATL @ MEM,117,1,Pre Season
42020,1610612746,LAC,LA Clippers,0042000171,2021-05-22T00:00:00Z,LAC vs. DAL,103,-10,1610612742,DAL,Dallas Mavericks,DAL @ LAC,113,10,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000121,2021-05-22T00:00:00Z,MIL vs. MIA,109,2,1610612748,MIA,Miami Heat,MIA @ MIL,107,-2,Playoffs
42020,1610612743,DEN,Denver Nuggets,0042000161,2021-05-22T00:00:00Z,DEN vs. POR,109,-14,1610612757,POR,Portland Trail Blazers,POR @ DEN,123,14,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000111,2021-05-22T00:00:00Z,BKN vs. BOS,104,11,1610612738,BOS,Boston Celtics,BOS @ BKN,93,-11,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000141,2021-05-23T00:00:00Z,UTA vs. MEM,109,-3,1610612763,MEM,Memphis Grizzlies,MEM @ UTA,112,3,Playoffs
42020,1610612752,NYK,New York Knicks,0042000131,2021-05-23T00:00:00Z,NYK vs. ATL,105,-2,1610612737,ATL,Atlanta Hawks,ATL @ NYK,107,2,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000151,2021-05-23T00:00:00Z,PHX vs. LAL,99,9,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,90,-9,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000101,2021-05-23T00:00:00Z,PHI vs. WAS,125,7,1610612764,WAS,Washington Wizards,WAS @ PHI,118,-7,Playoffs
42020,1610612743,DEN,Denver Nuggets,0042000162,2021-05-24T00:00:00Z,DEN vs. POR,128,19,1610612757,POR,Portland Trail Blazers,POR @ DEN,109,-19,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000122,2021-05-24T00:00:00Z,MIL vs. MIA,132,34,1610612748,MIA,Miami Heat,MIA @ MIL,98,-34,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000112,2021-05-25T00:00:00Z,BKN vs. BOS,130,22,1610612738,BOS,Boston Celtics,BOS @ BKN,108,-22,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000152,2021-05-25T00:00:00Z,PHX vs. LAL,102,-7,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,109,7,Playoffs
42020,1610612746,LAC,LA Clippers,0042000172,2021-05-25T00:00:00Z,LAC vs. DAL,121,-6,1610612742,DAL,Dallas Mavericks,DAL @ LAC,127,6,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000102,2021-05-26T00:00:00Z,PHI vs. WAS,120,25,1610612764,WAS,Washington Wizards,WAS @ PHI,95,-25,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000142,2021-05-26T00:00:00Z,UTA vs. MEM,141,12,1610612763,MEM,Memphis Grizzlies,MEM @ UTA,129,-12,Playoffs
42020,1610612752,NYK,New York Knicks,0042000132,2021-05-26T00:00:00Z,NYK vs. ATL,101,9,1610612737,ATL,Atlanta Hawks,ATL @ NYK,92,-9,Playoffs
42020,1610612748,MIA,Miami Heat,0042000123,2021-05-27T00:00:00Z,MIA vs. MIL,84,-29,1610612749,MIL,Milwaukee Bucks,MIL @ MIA,113,29,Playoffs
42020,1610612747,LAL,Los Angeles Lakers,0042000153,2021-05-27T00:00:00Z,LAL vs. PHX,109,14,1610612756,PHX,Phoenix Suns,PHX @ LAL,95,-14,Playoffs
42020,1610612757,POR,Portland Trail Blazers,0042000163,2021-05-27T00:00:00Z,POR vs. DEN,115,-5,1610612743,DEN,Denver Nuggets,DEN @ POR,120,5,Playoffs
42020,1610612738,BOS,Boston Celtics,0042000113,2021-05-28T00:00:00Z,BOS vs. BKN,125,6,1610612751,BKN,Brooklyn Nets,BKN @ BOS,119,-6,Playoffs
42020,1610612742,DAL,Dallas Mavericks,0042000173,2021-05-28T00:00:00Z,DAL vs. LAC,108,-10,1610612746,LAC,LA Clippers,LAC @ DAL,118,10,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000133,2021-05-28T00:00:00Z,ATL vs. NYK,105,11,1610612752,NYK,New York Knicks,NYK @ ATL,94,-11,Playoffs
42020,1610612763,MEM,Memphis Grizzlies,0042000143,2021-05-29T00:00:00Z,MEM vs. UTA,111,-10,1610612762,UTA,Utah Jazz,UTA @ MEM,121,10,Playoffs
42020,1610612757,POR,Portland Trail Blazers,0042000164,2021-05-29T00:00:00Z,POR vs. DEN,115,20,1610612743,DEN,Denver Nuggets,DEN @ POR,95,-20,Playoffs
42020,1610612764,WAS,Washington Wizards,0042000103,2021-05-29T00:00:00Z,WAS vs. PHI,103,-29,1610612755,PHI,Philadelphia 76ers,PHI @ WAS,132,29,Playoffs
42020,1610612748,MIA,Miami Heat,0042000124,2021-05-29T00:00:00Z,MIA vs. MIL,103,-17,1610612749,MIL,Milwaukee Bucks,MIL @ MIA,120,17,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000134,2021-05-30T00:00:00Z,ATL vs. NYK,113,17,1610612752,NYK,New York Knicks,NYK @ ATL,96,-17,Playoffs
42020,1610612742,DAL,Dallas Mavericks,0042000174,2021-05-30T00:00:00Z,DAL vs. LAC,81,-25,1610612746,LAC,LA Clippers,LAC @ DAL,106,25,Playoffs
42020,1610612738,BOS,Boston Celtics,0042000114,2021-05-30T00:00:00Z,BOS vs. BKN,126,-15,1610612751,BKN,Brooklyn Nets,BKN @ BOS,141,15,Playoffs
42020,1610612747,LAL,Los Angeles Lakers,0042000154,2021-05-30T00:00:00Z,LAL vs. PHX,92,-8,1610612756,PHX,Phoenix Suns,PHX @ LAL,100,8,Playoffs
42020,1610612764,WAS,Washington Wizards,0042000104,2021-05-31T00:00:00Z,WAS vs. PHI,122,8,1610612755,PHI,Philadelphia 76ers,PHI @ WAS,114,-8,Playoffs
42020,1610612763,MEM,Memphis Grizzlies,0042000144,2021-05-31T00:00:00Z,MEM vs. UTA,113,-7,1610612762,UTA,Utah Jazz,UTA @ MEM,120,7,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000155,2021-06-01T00:00:00Z,PHX vs. LAL,115,30,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,85,-30,Playoffs
42020,1610612743,DEN,Denver Nuggets,0042000165,2021-06-01T00:00:00Z,DEN vs. POR,147,7,1610612757,POR,Portland Trail Blazers,POR @ DEN,140,-7,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000115,2021-06-01T00:00:00Z,BKN vs. BOS,123,14,1610612738,BOS,Boston Celtics,BOS @ BKN,109,-14,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000105,2021-06-02T00:00:00Z,PHI vs. WAS,129,17,1610612764,WAS,Washington Wizards,WAS @ PHI,112,-17,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000145,2021-06-02T00:00:00Z,UTA vs. MEM,126,16,1610612763,MEM,Memphis Grizzlies,MEM @ UTA,110,-16,Playoffs
42020,1610612746,LAC,LA Clippers,0042000175,2021-06-02T00:00:00Z,LAC vs. DAL,100,-5,1610612742,DAL,Dallas Mavericks,DAL @ LAC,105,5,Playoffs
42020,1610612752,NYK,New York Knicks,0042000135,2021-06-02T00:00:00Z,NYK vs. ATL,89,-14,1610612737,ATL,Atlanta Hawks,ATL @ NYK,103,14,Playoffs
42020,1610612757,POR,Portland Trail Blazers,0042000166,2021-06-03T00:00:00Z,POR vs. DEN,115,-11,1610612743,DEN,Denver Nuggets,DEN @ POR,126,11,Playoffs
42020,1610612747,LAL,Los Angeles Lakers,0042000156,2021-06-03T00:00:00Z,LAL vs. PHX,100,-13,1610612756,PHX,Phoenix Suns,PHX @ LAL,113,13,Playoffs
42020,1610612742,DAL,Dallas Mavericks,0042000176,2021-06-04T00:00:00Z,DAL vs. LAC,97,-7,1610612746,LAC,LA Clippers,LAC @ DAL,104,7,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000211,2021-06-05T00:00:00Z,BKN vs. MIL,115,8,1610612749,MIL,Milwaukee Bucks,MIL @ BKN,107,-8,Playoffs
42020,1610612746,LAC,LA Clippers,0042000177,2021-06-06T00:00:00Z,LAC vs. DAL,126,15,1610612742,DAL,Dallas Mavericks,DAL @ LAC,111,-15,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000201,2021-06-06T00:00:00Z,PHI vs. ATL,124,-4,1610612737,ATL,Atlanta Hawks,ATL @ PHI,128,4,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000231,2021-06-07T00:00:00Z,PHX vs. DEN,122,17,1610612743,DEN,Denver Nuggets,DEN @ PHX,105,-17,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000212,2021-06-07T00:00:00Z,BKN vs. MIL,125,39,1610612749,MIL,Milwaukee Bucks,MIL @ BKN,86,-39,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000202,2021-06-08T00:00:00Z,PHI vs. ATL,118,16,1610612737,ATL,Atlanta Hawks,ATL @ PHI,102,-16,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000221,2021-06-08T00:00:00Z,UTA vs. LAC,112,3,1610612746,LAC,LA Clippers,LAC @ UTA,109,-3,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000232,2021-06-09T00:00:00Z,PHX vs. DEN,123,25,1610612743,DEN,Denver Nuggets,DEN @ PHX,98,-25,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000213,2021-06-10T00:00:00Z,MIL vs. BKN,86,3,1610612751,BKN,Brooklyn Nets,BKN @ MIL,83,-3,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000222,2021-06-10T00:00:00Z,UTA vs. LAC,117,6,1610612746,LAC,LA Clippers,LAC @ UTA,111,-6,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000203,2021-06-11T00:00:00Z,ATL vs. PHI,111,-16,1610612755,PHI,Philadelphia 76ers,PHI @ ATL,127,16,Playoffs
42020,1610612743,DEN,Denver Nuggets,0042000233,2021-06-11T00:00:00Z,DEN vs. PHX,102,-14,1610612756,PHX,Phoenix Suns,PHX @ DEN,116,14,Playoffs
42020,1610612746,LAC,LA Clippers,0042000223,2021-06-12T00:00:00Z,LAC vs. UTA,132,26,1610612762,UTA,Utah Jazz,UTA @ LAC,106,-26,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000214,2021-06-13T00:00:00Z,MIL vs. BKN,107,11,1610612751,BKN,Brooklyn Nets,BKN @ MIL,96,-11,Playoffs
42020,1610612743,DEN,Denver Nuggets,0042000234,2021-06-13T00:00:00Z,DEN vs. PHX,118,-7,1610612756,PHX,Phoenix Suns,PHX @ DEN,125,7,Playoffs
42020,1610612746,LAC,LA Clippers,0042000224,2021-06-14T00:00:00Z,LAC vs. UTA,118,14,1610612762,UTA,Utah Jazz,UTA @ LAC,104,-14,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000204,2021-06-14T00:00:00Z,ATL vs. PHI,103,3,1610612755,PHI,Philadelphia 76ers,PHI @ ATL,100,-3,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000215,2021-06-15T00:00:00Z,BKN vs. MIL,114,6,1610612749,MIL,Milwaukee Bucks,MIL @ BKN,108,-6,Playoffs
42020,1610612762,UTA,Utah Jazz,0042000225,2021-06-16T00:00:00Z,UTA vs. LAC,111,-8,1610612746,LAC,LA Clippers,LAC @ UTA,119,8,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000205,2021-06-16T00:00:00Z,PHI vs. ATL,106,-3,1610612737,ATL,Atlanta Hawks,ATL @ PHI,109,3,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000216,2021-06-17T00:00:00Z,MIL vs. BKN,104,15,1610612751,BKN,Brooklyn Nets,BKN @ MIL,89,-15,Playoffs
42020,1610612746,LAC,LA Clippers,0042000226,2021-06-18T00:00:00Z,LAC vs. UTA,131,12,1610612762,UTA,Utah Jazz,UTA @ LAC,119,-12,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000206,2021-06-18T00:00:00Z,ATL vs. PHI,99,-5,1610612755,PHI,Philadelphia 76ers,PHI @ ATL,104,5,Playoffs
42020,1610612751,BKN,Brooklyn Nets,0042000217,2021-06-19T00:00:00Z,BKN vs. MIL,111,-4,1610612749,MIL,Milwaukee Bucks,MIL @ BKN,115,4,Playoffs
42020,1610612755,PHI,Philadelphia 76ers,0042000207,2021-06-20T00:00:00Z,PHI vs. ATL,96,-7,1610612737,ATL,Atlanta Hawks,ATL @ PHI,103,7,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000311,2021-06-20T00:00:00Z,PHX vs. LAC,120,6,1610612746,LAC,LA Clippers,LAC @ PHX,114,-6,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000312,2021-06-22T00:00:00Z,PHX vs. LAC,104,1,1610612746,LAC,LA Clippers,LAC @ PHX,103,-1,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000301,2021-06-23T00:00:00Z,MIL vs. ATL,113,-3,1610612737,ATL,Atlanta Hawks,ATL @ MIL,116,3,Playoffs
42020,1610612746,LAC,LA Clippers,0042000313,2021-06-24T00:00:00Z,LAC vs. PHX,106,14,1610612756,PHX,Phoenix Suns,PHX @ LAC,92,-14,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000302,2021-06-25T00:00:00Z,MIL vs. ATL,125,34,1610612737,ATL,Atlanta Hawks,ATL @ MIL,91,-34,Playoffs
42020,1610612746,LAC,LA Clippers,0042000314,2021-06-26T00:00:00Z,LAC vs. PHX,80,-4,1610612756,PHX,Phoenix Suns,PHX @ LAC,84,4,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000303,2021-06-27T00:00:00Z,ATL vs. MIL,102,-11,1610612749,MIL,Milwaukee Bucks,MIL @ ATL,113,11,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000315,2021-06-28T00:00:00Z,PHX vs. LAC,102,-14,1610612746,LAC,LA Clippers,LAC @ PHX,116,14,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000304,2021-06-29T00:00:00Z,ATL vs. MIL,110,22,1610612749,MIL,Milwaukee Bucks,MIL @ ATL,88,-22,Playoffs
42020,1610612746,LAC,LA Clippers,0042000316,2021-06-30T00:00:00Z,LAC vs. PHX,103,-27,1610612756,PHX,Phoenix Suns,PHX @ LAC,130,27,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000305,2021-07-01T00:00:00Z,MIL vs. ATL,123,11,1610612737,ATL,Atlanta Hawks,ATL @ MIL,112,-11,Playoffs
42020,1610612737,ATL,Atlanta Hawks,0042000306,2021-07-03T00:00:00Z,ATL vs. MIL,107,-11,1610612749,MIL,Milwaukee Bucks,MIL @ ATL,118,11,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000401,2021-07-06T00:00:00Z,PHX vs. MIL,118,13,1610612749,MIL,Milwaukee Bucks,MIL @ PHX,105,-13,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000402,2021-07-08T00:00:00Z,PHX vs. MIL,118,10,1610612749,MIL,Milwaukee Bucks,MIL @ PHX,108,-10,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000403,2021-07-11T00:00:00Z,MIL vs. PHX,120,20,1610612756,PHX,Phoenix Suns,PHX @ MIL,100,-20,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000404,2021-07-14T00:00:00Z,MIL vs. PHX,109,6,1610612756,PHX,Phoenix Suns,PHX @ MIL,103,-6,Playoffs
42020,1610612756,PHX,Phoenix Suns,0042000405,2021-07-17T00:00:00Z,PHX vs. MIL,119,-4,1610612749,MIL,Milwaukee Bucks,MIL @ PHX,123,4,Playoffs
42020,1610612749,MIL,Milwaukee Bucks,0042000406,2021-07-20T00:00:00Z,MIL vs. PHX,105,7,1610612756,PHX,Phoenix Suns,PHX @ MIL,98,-7,Playoffs
32020,1610616833,DRT,Team Durant,0032000001,2021-03-07T00:00:00Z,DRT vs. LBN,150,-20,1610616834,LBN,Team LeBron,LBN @ DRT,170,20,All-Star
32020,1610616833,DRT,Team Durant,0032000001,2021-03-07T00:00:00Z,DRT vs. LBN,150,-20,1610616834,LBN,Team LeBron,LBN @ DRT,170,20,All Star
22021,1610612749,MIL,Milwaukee Bucks,0022100001,2021-10-19T00:00:00Z,MIL vs. BKN,127,23,1610612751,BKN,Brooklyn Nets,BKN @ MIL,104,-23,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022100002,2021-10-19T00:00:00Z,LAL vs. GSW,114,-7,1610612744,GSW,Golden State Warriors,GSW @ LAL,121,7,Regular Season
22021,1610612757,POR,Portland Trail Blazers,0022100013,2021-10-20T00:00:00Z,POR vs. SAC,121,-3,1610612758,SAC,Sacramento Kings,SAC @ POR,124,3,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100012,2021-10-20T00:00:00Z,PHX vs. DEN,98,-12,1610612743,DEN,Denver Nuggets,DEN @ PHX,110,12,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100008,2021-10-20T00:00:00Z,MIN vs. HOU,124,18,1610612745,HOU,Houston Rockets,HOU @ MIN,106,-18,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100003,2021-10-20T00:00:00Z,CHA vs. IND,123,1,1610612754,IND,Indiana Pacers,IND @ CHA,122,-1,Regular Season
22021,1610612763,MEM,Memphis Grizzlies,0022100007,2021-10-20T00:00:00Z,MEM vs. CLE,132,11,1610612739,CLE,Cleveland Cavaliers,CLE @ MEM,121,-11,Regular Season
22021,1610612762,UTA,Utah Jazz,0022100011,2021-10-20T00:00:00Z,UTA vs. OKC,107,21,1610612760,OKC,Oklahoma City Thunder,OKC @ UTA,86,-21,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022100010,2021-10-20T00:00:00Z,SAS vs. ORL,123,26,1610612753,ORL,Orlando Magic,ORL @ SAS,97,-26,Regular Season
22021,1610612752,NYK,New York Knicks,0022100005,2021-10-20T00:00:00Z,NYK vs. BOS,138,4,1610612738,BOS,Boston Celtics,BOS @ NYK,134,-4,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022100009,2021-10-20T00:00:00Z,NOP vs. PHI,97,-20,1610612755,PHI,Philadelphia 76ers,PHI @ NOP,117,20,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100004,2021-10-20T00:00:00Z,DET vs. CHI,88,-6,1610612741,CHI,Chicago Bulls,CHI @ DET,94,6,Regular Season
22021,1610612761,TOR,Toronto Raptors,0022100006,2021-10-20T00:00:00Z,TOR vs. WAS,83,-15,1610612764,WAS,Washington Wizards,WAS @ TOR,98,15,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022100014,2021-10-21T00:00:00Z,ATL vs. DAL,113,26,1610612742,DAL,Dallas Mavericks,DAL @ ATL,87,-26,Regular Season
22021,1610612744,GSW,Golden State Warriors,0022100016,2021-10-21T00:00:00Z,GSW vs. LAC,115,2,1610612746,LAC,LA Clippers,LAC @ GSW,113,-2,Regular Season
